result_number,avg_spent_credits,avg_score_value,avg_deaths_value,avg_kills_value,avg_assists_value,avg_damage_value,avg_grenade_casts_value,avg_ability1_casts_value,avg_ability2_casts_value,avg_ultimate_casts_value,avg_plants_value,avg_defuses_value,avg_first_kills_value,avg_first_deaths_value,avg_esr_value,avg_econ_rating_value,avg_kast_value,avg_clutches_value,avg_trn_performance_score_value,avg_team_score_value,avg_team_kills_value,avg_team_deaths_value,avg_team_assists_value,avg_team_damage_value,mode_name_number,mode_key_number,map_name_number,is_available_number,weapon_name_number,ultimate_casts_per_round_value,plants_value,hour_match,minutes_match,playtime_minutes_value,playtime_hours_value,total_players_match,total_players_team,week_day_number,agent_name_number,rank_number_value,current_rank_number_value,team_number_id,defuses_value,first_kills_value,first_deaths_value,esr_value,first_kills_per_round_value,first_deaths_per_round_value,econ_rating_value,hs_accuracy_value,kast_value,clutches_value,rounds_win_pct_value,trn_performance_score_value,rounds_won_value,rounds_lost_value,team_score_value,team_kills_value,team_deaths_value,team_assists_value,team_damage_value,max_total_kills_weapon_name,total_spent_credits,total_rounds,score_value,score_per_round_value,kills_per_round_value,kills_per_round_value,deaths_value,assists_value,kd_ratio_value,damage_value,damage_per_round_value,damage_delta_per_round_value,single_kills_value,double_kills_value,triple_kills_value,quadra_kills_value,penta_kills_value,multi_kills_value,grenade_casts_value,ability1_casts_value,ability2_casts_value,ultimate_casts_value,grenade_casts_per_round_value,ability1_casts_per_round_value,ability2_casts_per_round_value
2,2188,213.94117647058823,0.7058823529411765,0.7058823529411765,0.4705882352941176,137.23529411764707,0.4705882352941176,0.2941176470588235,0.2941176470588235,0.0588235294117647,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,2.9411764705882355,3.7058823529411766,4.470588235294118,0.1176470588235294,40.47058823529412,1235.0588235294117,4.411764705882353,3.0,1.5294117647058822,734.1176470588235,1,1,9,1,7,0.0588235294117647,1,15,37,29.73,0.5,10,5,4,6,4,11,2,0,1,1,50.0,0.0588235294117647,0.0588235294117647,63,7.5,76.0,2,76.47058823529412,688,13,4,20996,75,51,26,12480,4,37200.0,17,3637,213.94117647058823,0.7058823529411765,0.7058823529411765,12,8,1.0,2333,137.23529411764707,-5.882352941176471,6,3,0,0,0,0,8.0,5.0,5.0,1.0,0.4705882352941176,0.2941176470588235,0.2941176470588235
2,2300,215.11764705882356,0.8823529411764706,0.5882352941176471,0.2352941176470588,141.94117647058823,0.5882352941176471,0.1176470588235294,0.1764705882352941,0.1764705882352941,0.1176470588235294,0.0,0.0588235294117647,0.1764705882352941,1.4705882352941178,3.588235294117647,3.4705882352941178,0.0588235294117647,15.823529411764708,993.1176470588236,3.0,4.411764705882353,1.0588235294117647,624.1764705882352,1,1,9,1,2,0.1764705882352941,2,15,37,29.73,0.5,10,5,4,10,5,10,1,0,1,3,25.0,0.0588235294117647,0.1764705882352941,61,10.975609756097562,59.0,1,23.52941176470588,269,4,13,16883,51,75,18,10611,3,39100.0,17,3657,215.1176470588236,0.5882352941176471,0.5882352941176471,15,4,0.6666666666666666,2413,141.94117647058823,-1.1764705882352942,6,2,0,0,0,0,10.0,2.0,3.0,3.0,0.5882352941176471,0.1176470588235294,0.1764705882352941
2,2411,234.8823529411765,0.6470588235294118,0.8823529411764706,0.1764705882352941,133.58823529411765,0.8823529411764706,0.7058823529411765,0.8235294117647058,0.1764705882352941,0.0,0.0,0.2352941176470588,0.0588235294117647,4.705882352941177,3.235294117647059,4.823529411764706,0.1176470588235294,49.588235294117645,1235.0588235294117,4.411764705882353,3.0,1.5294117647058822,734.1176470588235,1,1,9,1,2,0.1764705882352941,0,15,37,29.73,0.5,10,5,4,3,5,7,2,0,4,1,80.0,0.2352941176470588,0.0588235294117647,55,1.4705882352941175,82.0,2,76.47058823529412,843,13,4,20996,75,51,26,12480,5,41000.0,17,3993,234.8823529411765,0.8823529411764706,0.8823529411764706,11,3,1.3636363636363635,2271,133.58823529411765,9.588235294117649,9,3,0,0,0,0,15.0,12.0,14.0,3.0,0.8823529411764706,0.7058823529411765,0.8235294117647058
2,2411,314.47058823529414,0.4705882352941176,1.1764705882352942,0.2352941176470588,178.2941176470588,0.2352941176470588,0.5294117647058824,0.5294117647058824,0.2352941176470588,0.0,0.0588235294117647,0.1764705882352941,0.0,5.882352941176471,4.294117647058823,4.470588235294118,0.0588235294117647,57.41176470588236,1235.0588235294117,4.411764705882353,3.0,1.5294117647058822,734.1176470588235,1,1,9,1,2,0.2352941176470588,0,15,37,29.73,0.5,10,5,4,2,6,14,2,1,3,0,100.0,0.1764705882352941,0.0,73,17.857142857142858,76.0,1,76.47058823529412,976,13,4,20996,75,51,26,12480,14,41000.0,17,5346,314.47058823529414,1.1764705882352942,1.1764705882352942,8,4,2.5,3031,178.2941176470588,67.47058823529412,6,4,2,0,0,2,4.0,9.0,9.0,4.0,0.2352941176470588,0.5294117647058824,0.5294117647058824
2,2600,214.2941176470588,0.7647058823529411,0.7647058823529411,0.1176470588235294,133.23529411764707,0.9411764705882352,0.8823529411764706,1.0,0.1764705882352941,0.0,0.0588235294117647,0.1764705882352941,0.0588235294117647,4.411764705882353,3.0,4.823529411764706,0.1176470588235294,43.52941176470589,1235.0588235294117,4.411764705882353,3.0,1.5294117647058822,734.1176470588235,1,1,9,1,2,0.1764705882352941,0,15,37,29.73,0.5,10,5,4,20,5,14,2,1,3,1,75.0,0.1764705882352941,0.0588235294117647,51,8.928571428571429,82.0,2,76.47058823529412,740,13,4,20996,75,51,26,12480,4,44200.0,17,3643,214.2941176470588,0.7647058823529411,0.7647058823529411,13,2,1.0,2265,133.23529411764707,1.2941176470588236,9,2,0,0,0,0,16.0,15.0,17.0,3.0,0.9411764705882352,0.8823529411764706,1.0
3,2363,274.55555555555554,0.7777777777777778,0.9444444444444444,0.1666666666666666,173.0,0.2777777777777778,0.3888888888888889,0.8333333333333334,0.1666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.1666666666666666,2.2222222222222223,4.111111111111111,3.388888888888889,0.0,27.166666666666668,952.8333333333334,3.055555555555556,3.9444444444444446,1.2222222222222223,618.4444444444445,1,1,3,1,2,0.1666666666666666,0,22,45,29.93,0.5,10,5,5,19,11,11,2,2,2,3,40.0,0.1111111111111111,0.1666666666666666,74,14.285714285714285,61.0,0,27.77777777777778,489,5,13,17151,55,71,22,11132,13,42550.0,18,4942,274.55555555555554,0.9444444444444444,0.9444444444444444,14,3,1.2142857142857142,3114,173.0,26.55555555555556,3,2,2,1,0,3,5.0,7.0,15.0,3.0,0.2777777777777778,0.3888888888888889,0.8333333333333334
3,2738,145.83333333333334,0.6111111111111112,0.4444444444444444,0.5555555555555556,95.38888888888889,0.4444444444444444,0.7222222222222222,0.4444444444444444,0.0555555555555555,0.0555555555555555,0.0,0.1111111111111111,0.0555555555555555,3.7037037037037033,1.9444444444444444,4.0,0.0,23.944444444444443,1116.2777777777778,3.9444444444444446,3.055555555555556,1.2777777777777777,713.3333333333334,1,1,3,1,7,0.0555555555555555,1,22,45,29.93,0.5,10,5,5,11,9,9,1,0,2,1,66.66666666666666,0.1111111111111111,0.0555555555555555,35,13.953488372093023,72.0,0,72.22222222222221,431,13,5,20093,71,55,23,12840,6,49300.0,18,2625,145.83333333333334,0.4444444444444444,0.4444444444444444,11,10,0.7272727272727273,1717,95.38888888888889,-17.0,6,1,0,0,0,0,8.0,13.0,8.0,1.0,0.4444444444444444,0.7222222222222222,0.4444444444444444
3,1755,305.1111111111111,0.5,1.1111111111111112,0.2222222222222222,217.77777777777777,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.0555555555555555,0.0555555555555555,0.0,0.1111111111111111,0.0,5.555555555555555,7.0,4.944444444444445,0.0555555555555555,55.27777777777778,1116.2777777777778,3.9444444444444446,3.055555555555556,1.2777777777777777,713.3333333333334,1,1,3,1,2,0.0555555555555555,1,22,45,29.93,0.5,10,5,5,10,11,11,1,0,2,0,100.0,0.1111111111111111,0.0,126,17.582417582417584,89.0,1,72.22222222222221,995,13,5,20093,71,55,23,12840,11,31600.0,18,5492,305.1111111111111,1.1111111111111112,1.1111111111111112,9,4,2.2222222222222223,3920,217.77777777777777,98.44444444444444,6,4,2,0,0,2,12.0,10.0,4.0,1.0,0.6666666666666666,0.5555555555555556,0.2222222222222222
3,2158,172.72222222222223,0.5555555555555556,0.6666666666666666,0.1666666666666666,109.33333333333331,0.6666666666666666,0.3333333333333333,1.8333333333333333,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.0,2.833333333333333,4.0,0.0,26.27777777777778,1116.2777777777778,3.9444444444444446,3.055555555555556,1.2777777777777777,713.3333333333334,1,1,3,1,2,0.0555555555555555,1,22,45,29.93,0.5,10,5,5,19,10,9,1,1,0,1,0.0,0.0,0.0555555555555555,51,6.779661016949152,72.0,0,72.22222222222221,473,13,5,20093,71,55,23,12840,4,38850.0,18,3109,172.72222222222223,0.6666666666666666,0.6666666666666666,10,3,1.2,1968,109.33333333333331,-12.0,6,3,0,0,0,0,12.0,6.0,33.0,1.0,0.6666666666666666,0.3333333333333333,1.8333333333333333
3,2747,220.61111111111111,0.7777777777777778,0.7222222222222222,0.3888888888888889,128.72222222222223,0.5,0.3333333333333333,0.3888888888888889,0.0555555555555555,0.0555555555555555,0.0,0.1111111111111111,0.1111111111111111,2.7777777777777777,2.611111111111111,4.333333333333333,0.0,25.944444444444443,952.8333333333334,3.055555555555556,3.9444444444444446,1.2222222222222223,618.4444444444445,1,1,3,1,2,0.0555555555555555,1,22,45,29.93,0.5,10,5,5,11,11,9,2,0,2,2,50.0,0.1111111111111111,0.1111111111111111,47,20.0,78.0,0,27.77777777777778,467,5,13,17151,55,71,22,11132,5,49450.0,18,3971,220.61111111111111,0.7222222222222222,0.7222222222222222,14,7,0.9285714285714286,2317,128.72222222222223,-19.33333333333333,7,3,0,0,0,0,9.0,6.0,7.0,1.0,0.5,0.3333333333333333,0.3888888888888889
3,2391,170.61111111111111,0.7777777777777778,0.4444444444444444,0.2222222222222222,119.88888888888889,1.6111111111111112,0.7222222222222222,0.3333333333333333,0.0555555555555555,0.0,0.0,0.1111111111111111,0.0,5.555555555555555,2.7777777777777777,3.111111111111111,0.0,6.444444444444445,952.8333333333334,3.055555555555556,3.9444444444444446,1.2222222222222223,618.4444444444445,1,1,3,1,1,0.0555555555555555,0,22,45,29.93,0.5,10,5,5,10,9,8,2,0,2,0,100.0,0.1111111111111111,0.0,50,12.903225806451612,56.0,0,27.77777777777778,116,5,13,17151,55,71,22,11132,3,43050.0,18,3071,170.61111111111111,0.4444444444444444,0.4444444444444444,14,4,0.5714285714285714,2158,119.88888888888889,-7.944444444444445,6,1,0,0,0,0,29.0,13.0,6.0,1.0,1.6111111111111112,0.7222222222222222,0.3333333333333333
3,2313,153.05555555555554,0.9444444444444444,0.4444444444444444,0.3333333333333333,103.27777777777776,0.0555555555555555,0.0,0.9444444444444444,0.0555555555555555,0.0,0.0,0.0555555555555555,0.1666666666666666,1.3888888888888888,2.5,3.7222222222222223,0.0,3.1666666666666665,952.8333333333334,3.055555555555556,3.9444444444444446,1.2222222222222223,618.4444444444445,1,1,3,1,2,0.0555555555555555,0,22,45,29.93,0.5,10,5,5,9,7,7,2,0,1,3,25.0,0.0555555555555555,0.1666666666666666,45,9.090909090909092,67.0,0,27.77777777777778,57,5,13,17151,55,71,22,11132,5,41650.0,18,2755,153.05555555555554,0.4444444444444444,0.4444444444444444,17,6,0.4705882352941176,1859,103.27777777777776,-57.11111111111112,6,1,0,0,0,0,1.0,0.0,17.0,1.0,0.0555555555555555,0.0,0.9444444444444444
3,2072,229.94444444444449,0.5,0.8888888888888888,0.0555555555555555,133.05555555555554,0.2222222222222222,0.6111111111111112,1.3333333333333333,0.1111111111111111,0.3888888888888889,0.0,0.0555555555555555,0.0555555555555555,2.7777777777777777,3.555555555555556,4.0,0.0,44.22222222222222,1116.2777777777778,3.9444444444444446,3.055555555555556,1.2777777777777777,713.3333333333334,1,1,3,1,2,0.1111111111111111,7,22,45,29.93,0.5,10,5,5,5,7,9,1,0,1,1,50.0,0.0555555555555555,0.0555555555555555,64,14.583333333333334,72.0,0,72.22222222222221,796,13,5,20093,71,55,23,12840,9,37300.0,18,4139,229.94444444444449,0.8888888888888888,0.8888888888888888,9,1,1.7777777777777777,2395,133.05555555555554,29.77777777777778,6,0,2,1,0,3,4.0,11.0,24.0,2.0,0.2222222222222222,0.6111111111111112,1.3333333333333333
3,2433,262.6666666666667,0.8888888888888888,0.8333333333333334,0.2777777777777778,157.77777777777777,0.5555555555555556,0.6666666666666666,1.0555555555555556,0.1666666666666666,0.0,0.0,0.3333333333333333,0.2222222222222222,3.333333333333333,3.6666666666666665,3.7222222222222223,0.0,33.55555555555556,1116.2777777777778,3.9444444444444446,3.055555555555556,1.2777777777777777,713.3333333333334,1,1,3,1,7,0.1666666666666666,0,22,45,29.93,0.5,10,5,5,20,8,9,1,0,6,4,60.0,0.3333333333333333,0.2222222222222222,66,13.333333333333334,67.0,0,72.22222222222221,604,13,5,20093,71,55,23,12840,6,43800.0,18,4728,262.6666666666667,0.8333333333333334,0.8333333333333334,16,5,0.9375,2840,157.77777777777777,-3.2777777777777777,8,2,1,0,0,1,10.0,12.0,19.0,3.0,0.5555555555555556,0.6666666666666666,1.0555555555555556
3,1997,134.0,0.6666666666666666,0.5,0.1111111111111111,92.5,0.7777777777777778,0.2222222222222222,0.8333333333333334,0.1111111111111111,0.0555555555555555,0.0,0.0,0.1666666666666666,0.0,2.611111111111111,3.388888888888889,0.0,1.0555555555555556,952.8333333333334,3.055555555555556,3.9444444444444446,1.2222222222222223,618.4444444444445,1,1,3,1,2,0.1111111111111111,1,22,45,29.93,0.5,10,5,5,20,9,8,2,0,0,3,0.0,0.0,0.1666666666666666,47,25.0,61.0,0,27.77777777777778,19,5,13,17151,55,71,22,11132,5,35950.0,18,2412,134.0,0.5,0.5,12,2,0.75,1665,92.5,-38.11111111111112,5,2,0,0,0,0,14.0,4.0,15.0,2.0,0.7777777777777778,0.2222222222222222,0.8333333333333334
3,2278,215.625,0.9375,0.6875,0.25,145.1875,0.4375,0.1875,0.625,0.125,0.0,0.0,0.125,0.1875,2.5,4.0,3.875,0.0,14.0625,904.25,2.75,4.5625,1.3125,630.25,1,1,2,1,2,0.125,0,17,47,28.67,0.48,10,5,6,20,5,13,2,0,2,3,40.0,0.125,0.1875,64,17.46031746031746,62.0,0,18.75,225,3,13,14468,44,73,21,10084,3,36450.0,16,3450,215.625,0.6875,0.6875,15,4,0.7333333333333333,2323,145.1875,-11.0,8,0,1,0,0,1,7.0,3.0,10.0,2.0,0.4375,0.1875,0.625
3,2315,112.5625,1.0,0.25,0.3125,85.625,0.5625,1.0,0.6875,0.125,0.0,0.0,0.0625,0.125,2.083333333333333,2.3125,3.875,0.0,0.5625,904.25,2.75,4.5625,1.3125,630.25,1,1,2,1,7,0.125,0,17,47,28.67,0.48,10,5,6,3,1,0,2,0,1,2,33.33333333333333,0.0625,0.125,37,11.904761904761903,62.0,0,18.75,9,3,13,14468,44,73,21,10084,3,37050.0,16,1801,112.5625,0.25,0.25,16,5,0.25,1370,85.625,-66.125,4,0,0,0,0,0,9.0,16.0,11.0,2.0,0.5625,1.0,0.6875
3,2521,242.0,0.875,0.875,0.3125,145.375,1.3125,0.6875,0.4375,0.0,0.0,0.0,0.1875,0.125,3.75,3.625,5.0625,0.0,43.0,1196.9375,4.5625,2.75,1.625,780.0625,1,1,2,1,2,0.0,0,17,47,28.67,0.48,10,5,6,6,5,7,1,0,3,2,60.0,0.1875,0.125,58,4.918032786885246,81.0,0,81.25,688,13,3,19151,73,44,26,12481,8,40350.0,16,3872,242.0,0.875,0.875,14,5,1.0,2326,145.375,-50.3125,7,2,1,0,0,1,21.0,11.0,7.0,0.0,1.3125,0.6875,0.4375
3,2340,195.0625,0.875,0.6875,0.25,126.625,0.625,1.0625,1.125,0.125,0.0,0.0,0.0,0.0625,0.0,3.375,4.6875,0.0,21.375,904.25,2.75,4.5625,1.3125,630.25,1,1,2,1,2,0.125,0,17,47,28.67,0.48,10,5,6,13,4,14,2,0,0,1,0.0,0.0,0.0625,54,18.0,75.0,0,18.75,342,3,13,14468,44,73,21,10084,3,37450.0,16,3121,195.0625,0.6875,0.6875,14,4,0.7857142857142857,2026,126.625,-27.1875,7,2,0,0,0,0,10.0,17.0,18.0,2.0,0.625,1.0625,1.125
3,2237,297.8125,0.8125,0.8125,0.375,212.4375,1.125,0.75,0.3125,0.125,0.1875,0.0,0.0625,0.0625,3.125,6.0625,3.875,0.0,33.1875,904.25,2.75,4.5625,1.3125,630.25,1,1,2,1,2,0.125,3,17,47,28.67,0.48,10,5,6,6,6,7,2,0,1,1,50.0,0.0625,0.0625,97,8.080808080808081,62.0,0,18.75,531,3,13,14468,44,73,21,10084,6,35800.0,16,4765,297.8125,0.8125,0.8125,13,6,1.0,3399,212.4375,72.375,6,2,1,0,0,1,18.0,12.0,5.0,2.0,1.125,0.75,0.3125
3,1946,351.75,0.4375,1.375,0.3125,233.1875,1.0,0.25,1.25,0.1875,0.0,0.125,0.375,0.0,6.25,7.5,5.5,0.0625,62.4375,1196.9375,4.5625,2.75,1.625,780.0625,1,1,2,1,2,0.1875,0,17,47,28.67,0.48,10,5,6,17,6,8,1,2,6,0,100.0,0.375,0.0,120,15.384615384615383,88.0,1,81.25,999,13,3,19151,73,44,26,12481,7,31150.0,16,5628,351.75,1.375,1.375,7,5,3.142857142857143,3731,233.1875,133.1875,8,4,2,0,0,2,16.0,4.0,20.0,3.0,1.0,0.25,1.25
3,2725,189.6875,0.4375,0.6875,0.375,118.9375,1.0,0.9375,0.8125,0.0625,0.3125,0.0625,0.0625,0.0,6.25,2.75,5.875,0.0,45.9375,1196.9375,4.5625,2.75,1.625,780.0625,1,1,2,1,2,0.0625,5,17,47,28.67,0.48,10,5,6,11,6,11,1,1,1,0,100.0,0.0625,0.0,44,5.084745762711865,94.0,0,81.25,735,13,3,19151,73,44,26,12481,6,43600.0,16,3035,189.6875,0.6875,0.6875,7,6,1.5714285714285714,1903,118.9375,17.0625,9,1,0,0,0,0,16.0,15.0,13.0,1.0,1.0,0.9375,0.8125
3,2121,206.9375,0.5,0.875,0.3125,130.625,1.8125,0.6875,1.25,0.0625,0.0,0.0,0.0,0.0,0.0,3.9375,5.5,0.0,49.4375,1196.9375,4.5625,2.75,1.625,780.0625,1,1,2,1,2,0.0625,0,17,47,28.67,0.48,10,5,6,16,3,4,1,0,0,0,0.0,0.0,0.0,63,10.20408163265306,88.0,0,81.25,791,13,3,19151,73,44,26,12481,7,33950.0,16,3311,206.9375,0.875,0.875,8,5,1.75,2090,130.625,19.6875,6,4,0,0,0,0,29.0,11.0,20.0,1.0,1.8125,0.6875,1.25
3,2443,83.1875,0.9375,0.3125,0.125,58.6875,0.5,1.5,1.0,0.0625,0.0,0.0625,0.0,0.3125,0.0,1.5,2.375,0.0,0.0625,904.25,2.75,4.5625,1.3125,630.25,1,1,2,1,2,0.0625,0,17,47,28.67,0.48,10,5,6,7,3,11,2,1,0,5,0.0,0.0,0.3125,24,31.25,38.0,0,18.75,1,3,13,14468,44,73,21,10084,2,39100.0,16,1331,83.1875,0.3125,0.3125,15,2,0.3333333333333333,939,58.6875,-110.625,1,2,0,0,0,0,8.0,24.0,16.0,1.0,0.5,1.5,1.0
3,2112,206.5625,0.5,0.75,0.3125,143.0,0.125,0.25,0.375,0.1875,0.25,0.0,0.125,0.125,3.125,4.3125,4.6875,0.0,48.125,1196.9375,4.5625,2.75,1.625,780.0625,1,1,2,1,10,0.1875,4,17,47,28.67,0.48,10,5,6,2,1,4,1,0,2,2,50.0,0.125,0.125,69,13.79310344827586,75.0,0,81.25,770,13,3,19151,73,44,26,12481,6,33800.0,16,3305,206.5625,0.75,0.75,8,5,1.5,2288,143.0,22.9375,7,1,1,0,0,1,2.0,4.0,6.0,3.0,0.125,0.25,0.375
3,2388,294.0,0.6666666666666666,1.0555555555555556,0.1111111111111111,174.72222222222223,0.7777777777777778,0.5,0.7777777777777778,0.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,5.555555555555555,4.055555555555555,4.333333333333333,0.0,43.0,878.6666666666666,2.833333333333333,3.7777777777777777,1.3333333333333333,561.8333333333334,1,1,2,1,2,0.0,1,3,14,32.7,0.55,10,5,5,0,6,6,2,1,1,0,100.0,0.0555555555555555,0.0,73,13.432835820895525,78.0,0,27.77777777777778,774,5,13,15816,51,68,24,10113,11,43000.0,18,5292,294.0,1.0555555555555556,1.0555555555555556,12,2,1.5833333333333333,3145,174.72222222222223,40.44444444444444,6,2,3,0,0,3,14.0,9.0,14.0,0.0,0.7777777777777778,0.5,0.7777777777777778
3,2133,230.83333333333331,0.5,0.8333333333333334,0.1666666666666666,140.83333333333334,1.0555555555555556,0.6666666666666666,1.0,0.1111111111111111,0.0,0.0,0.1666666666666666,0.1666666666666666,2.7777777777777777,3.6666666666666665,4.0,0.0,44.5,1079.8333333333333,3.7777777777777777,2.833333333333333,0.7222222222222222,712.2777777777778,1,1,2,1,2,0.1111111111111111,0,3,14,32.7,0.55,10,5,5,0,7,8,1,0,3,3,50.0,0.1666666666666666,0.1666666666666666,66,10.344827586206897,72.0,0,72.22222222222221,801,13,5,19437,68,51,13,12821,7,38400.0,18,4155,230.8333333333333,0.8333333333333334,0.8333333333333334,9,3,1.6666666666666667,2535,140.83333333333334,31.05555555555556,7,1,2,0,0,2,19.0,12.0,18.0,2.0,1.0555555555555556,0.6666666666666666,1.0
3,1633,254.16666666666663,0.3333333333333333,0.8888888888888888,0.0,160.11111111111111,0.0,0.8333333333333334,0.2777777777777778,0.1666666666666666,0.0,0.0,0.2222222222222222,0.0,5.555555555555555,5.5,3.7222222222222223,0.0555555555555555,41.11111111111112,1079.8333333333333,3.7777777777777777,2.833333333333333,0.7222222222222222,712.2777777777778,1,1,2,1,2,0.1666666666666666,0,3,14,32.7,0.55,10,5,5,2,9,9,1,0,4,0,100.0,0.2222222222222222,0.0,99,14.545454545454543,67.0,1,72.22222222222221,740,13,5,19437,68,51,13,12821,9,29400.0,18,4575,254.16666666666663,0.8888888888888888,0.8888888888888888,6,0,2.6666666666666665,2882,160.11111111111111,76.27777777777777,4,6,0,0,0,0,0.0,15.0,5.0,3.0,0.0,0.8333333333333334,0.2777777777777778
3,2475,148.0,0.7777777777777778,0.5,0.2222222222222222,99.33333333333331,0.1666666666666666,0.3333333333333333,1.0,0.1666666666666666,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,2.2222222222222223,2.4444444444444446,0.0,1.5,878.6666666666666,2.833333333333333,3.7777777777777777,1.3333333333333333,561.8333333333334,1,1,2,1,2,0.1666666666666666,4,3,14,32.7,0.55,10,5,5,5,1,1,2,0,0,6,0.0,0.0,0.3333333333333333,40,2.127659574468085,44.0,0,27.77777777777778,27,5,13,15816,51,68,24,10113,5,44550.0,18,2664,148.0,0.5,0.5,14,4,0.6428571428571429,1788,99.33333333333331,-31.944444444444443,4,1,1,0,0,1,3.0,6.0,18.0,3.0,0.1666666666666666,0.3333333333333333,1.0
3,2344,148.27777777777777,0.7222222222222222,0.4444444444444444,0.2777777777777778,99.94444444444444,0.1666666666666666,0.6111111111111112,0.7222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,2.7777777777777777,2.333333333333333,4.0,0.0,10.833333333333334,878.6666666666666,2.833333333333333,3.7777777777777777,1.3333333333333333,561.8333333333334,1,1,2,1,2,0.1111111111111111,0,3,14,32.7,0.55,10,5,5,8,8,9,2,0,2,2,50.0,0.1111111111111111,0.1111111111111111,42,4.166666666666666,72.0,0,27.77777777777778,195,5,13,15816,51,68,24,10113,4,42200.0,18,2669,148.27777777777777,0.4444444444444444,0.4444444444444444,13,5,0.6153846153846154,1799,99.94444444444444,-38.55555555555556,4,2,0,0,0,0,3.0,11.0,13.0,2.0,0.1666666666666666,0.6111111111111112,0.7222222222222222
3,2211,207.27777777777777,0.7222222222222222,0.7222222222222222,0.1111111111111111,137.83333333333334,0.5555555555555556,0.0,0.7222222222222222,0.1666666666666666,0.0,0.1666666666666666,0.1111111111111111,0.1111111111111111,2.7777777777777777,3.5,3.388888888888889,0.0,29.72222222222222,1079.8333333333333,3.7777777777777777,2.833333333333333,0.7222222222222222,712.2777777777778,1,1,2,1,2,0.1666666666666666,0,3,14,32.7,0.55,10,5,5,20,9,9,1,3,2,2,50.0,0.1111111111111111,0.1111111111111111,63,25.0,61.0,0,72.22222222222221,535,13,5,19437,68,51,13,12821,4,39800.0,18,3731,207.27777777777777,0.7222222222222222,0.7222222222222222,13,2,1.0,2481,137.83333333333334,20.83333333333333,4,3,1,0,0,1,10.0,0.0,13.0,3.0,0.5555555555555556,0.0,0.7222222222222222
3,2188,172.38888888888889,0.4444444444444444,0.6111111111111112,0.2777777777777778,119.61111111111111,0.7777777777777778,0.2222222222222222,1.2222222222222223,0.1111111111111111,0.5,0.0555555555555555,0.0555555555555555,0.0555555555555555,2.7777777777777777,3.055555555555556,4.0,0.1111111111111111,34.77777777777778,1079.8333333333333,3.7777777777777777,2.833333333333333,0.7222222222222222,712.2777777777778,1,1,2,1,2,0.1111111111111111,9,3,14,32.7,0.55,10,5,5,16,8,9,1,1,1,1,50.0,0.0555555555555555,0.0555555555555555,55,20.0,72.0,2,72.22222222222221,626,13,5,19437,68,51,13,12821,10,39400.0,18,3103,172.38888888888889,0.6111111111111112,0.6111111111111112,8,5,1.375,2153,119.61111111111111,24.444444444444443,5,1,0,1,0,1,14.0,4.0,22.0,2.0,0.7777777777777778,0.2222222222222222,1.2222222222222223
3,2550,185.27777777777777,0.8333333333333334,0.5555555555555556,0.2222222222222222,115.16666666666669,0.8888888888888888,0.6111111111111112,0.9444444444444444,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,1.851851851851852,2.555555555555556,3.111111111111111,0.0,3.1666666666666665,878.6666666666666,2.833333333333333,3.7777777777777777,1.3333333333333333,561.8333333333334,1,1,2,1,2,0.1111111111111111,0,3,14,32.7,0.55,10,5,5,3,7,7,2,0,2,4,33.33333333333333,0.1111111111111111,0.2222222222222222,46,7.936507936507936,56.0,0,27.77777777777778,57,5,13,15816,51,68,24,10113,3,45900.0,18,3335,185.27777777777777,0.5555555555555556,0.5555555555555556,15,4,0.6666666666666666,2073,115.16666666666669,-48.388888888888886,4,3,0,0,0,0,16.0,11.0,17.0,2.0,0.8888888888888888,0.6111111111111112,0.9444444444444444
3,2088,103.11111111111111,0.7777777777777778,0.2777777777777778,0.5,72.16666666666667,0.1111111111111111,0.0,0.3888888888888889,0.0555555555555555,0.0,0.0555555555555555,0.0555555555555555,0.0,5.555555555555555,1.9444444444444444,3.7222222222222223,0.0,2.555555555555556,878.6666666666666,2.833333333333333,3.7777777777777777,1.3333333333333333,561.8333333333334,1,1,2,1,2,0.0555555555555555,0,3,14,32.7,0.55,10,5,5,11,1,1,2,1,1,0,100.0,0.0555555555555555,0.0,35,10.81081081081081,67.0,0,27.77777777777778,46,5,13,15816,51,68,24,10113,2,37600.0,18,1856,103.11111111111111,0.2777777777777778,0.2777777777777778,14,9,0.3571428571428571,1299,72.16666666666667,-72.16666666666667,5,0,0,0,0,0,2.0,0.0,7.0,1.0,0.1111111111111111,0.0,0.3888888888888889
